country,countryname,oecdmember,eumember,edate,date,party,partyname,partyabbrev,parfam,coderid,manual,coderyear,testresult,testeditsim,pervote,voteest,presvote,absseat,totseats,progtype,datasetorigin,corpusversion,total,peruncod,per101,per102,per103,per104,per105,per106,per107,per108,per109,per110,per201,per202,per203,per204,per301,per302,per303,per304,per305,per401,per402,per403,per404,per405,per406,per407,per408,per409,per410,per411,per412,per413,per414,per415,per416,per501,per502,per503,per504,per505,per506,per507,per601,per602,per603,per604,per605,per606,per607,per608,per701,per702,per703,per704,per705,per706,per1011,per1012,per1013,per1014,per1015,per1016,per1021,per1022,per1023,per1024,per1025,per1026,per1031,per1032,per1033,per2021,per2022,per2023,per2031,per2032,per2033,per2041,per3011,per3051,per3052,per3053,per3054,per3055,per4011,per4012,per4013,per4014,per4121,per4122,per4123,per4124,per4131,per4132,per5021,per5031,per5041,per5061,per6011,per6012,per6013,per6014,per6061,per6071,per6072,per6081,per7051,per7052,per7061,per7062,per103_1,per103_2,per201_1,per201_2,per202_1,per202_2,per202_3,per202_4,per305_1,per305_2,per305_3,per305_4,per305_5,per305_6,per416_1,per416_2,per601_1,per601_2,per602_1,per602_2,per605_1,per605_2,per606_1,per606_2,per607_1,per607_2,per607_3,per608_1,per608_2,per608_3,per703_1,per703_2,rile,planeco,markeco,welfare,intpeace,datasetversion,id_perm,key
51,United Kingdom,10,10,08/06/2017,201706,51320,Labour Party,Labour,30,340,5,2018,.8180000000000001,.742,39.988,0,,262,650,1,131,2020-2,1328,.602,.377,.226,.075,2.636,.151,1.581,1.732,1.732,0,.151,3.539,4.895,0,0,3.313,.151,.602,.075,.527,0,2.259,3.765,.301,.226,.301,1.054,.904,0,1.581,8.208,.979,2.861,.678,0,1.28,4.518,1.732,9.789,17.395,0,3.238,0,.527,.678,.151,.075,4.142,.602,.527,0,6.401,0,1.355,.226,1.13,.753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.075,0,.527,3.012,4.895,0,0,0,.377,.151,0,0,0,0,0,1.28,.452,.075,0,.678,4.142,.602,.602,0,.301,.226,0,0,0,0,1.355,0,-27.56,5.045,.678,27.184,1.958,2020b,JYWGRI,51320_201706
51,United Kingdom,10,10,08/06/2017,201706,51421,Liberal Democrats,LibDems,40,340,5,2018,.8180000000000001,.742,7.365,0,,12,650,1,131,2020-2,1131,1.592,.088,.088,.265,2.476,.442,1.326,2.564,3.183,0,0,4.244,5.217000000000001,0,0,6.454,0,1.238,.442,.884,.265,1.503,2.034,0,.442,.088,.531,.354,0,1.326,8.4,.354,.088,.884,0,2.653,7.073,1.238,8.576000000000001,16.269,.354,6.012,0,.442,1.061,.177,.442,2.653,.973,.354,0,2.476,0,1.503,0,.354,.619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.265,0,.973,3.271,4.951000000000001,0,0,.265,.531,0,.354,0,0,0,0,2.653,.177,.265,0,1.061,2.653,1.592,.707,.265,.265,.088,0,0,0,0,1.503,0,-21.751,2.387,1.149,24.845,1.857,2020b,8QRP7B,51421_201706
51,United Kingdom,10,10,08/06/2017,201706,51620,Conservative Party,Conservatives,60,340,5,2018,.8180000000000001,.742,42.345,0,,317,650,1,131,2020-2,1496,.267,.134,0,0,3.075,0,0,2.741,.602,0,1.738,2.072,3.676,0,0,2.941,.735,2.273,.067,1.939,.802,2.741,5.281,.067,.668,0,2.273,.468,0,1.738,14.505,.735,0,1.27,0,.869,2.005,1.337,6.751,10.762,1.404,4.011,0,3.476,.134,.535,0,6.15,2.54,.267,.334,3.61,.067,1.07,.067,.602,1.203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.9360000000000001,1.136,3.543,0,0,.134,.869,.201,.869,0,0,0,0,.869,2.273,1.203,0,.134,6.15,.267,2.54,0,.134,.134,0,.134,.201,0,1.07,0,-2.607,6.083,2.072,17.513,0,2020b,CLVVEQ,51620_201706
51,United Kingdom,10,10,08/06/2017,201706,51901,The Party of Wales,PC,90,340,5,2018,.8180000000000001,.742,.511,0,,4,650,1,131,2020-2,336,.298,0,0,.595,.893,1.488,0,2.976,1.488,0,0,1.786,2.083,0,0,17.56,0,0,0,2.083,0,2.679,0,.595,0,.298,2.083,.595,0,2.679,9.226000000000001,1.488,1.19,0,0,0,6.845,.298,4.762,16.964,0,2.679,0,0,1.786,0,0,3.869,0,1.19,0,3.571,0,5.06,0,.893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.595,0,0,1.786,2.083,0,0,0,1.488,.298,.298,0,0,0,0,0,0,0,0,1.786,3.869,.298,0,0,1.19,0,0,0,0,0,5.06,0,-20.536,2.083,0,21.726,1.488,2020b,SQEB3O,51901_201706
51,United Kingdom,10,10,08/06/2017,201706,51902,Scottish National Party,SNP,90,340,5,2018,.8180000000000001,.742,3.036,0,,35,650,1,131,2020-2,787,.127,0,0,.127,1.525,1.271,1.144,1.398,2.922,0,0,5.083,4.574,0,0,8.513,0,1.779,0,.635,.381,2.287,5.845,0,0,0,1.525,1.398,0,1.017,5.718,.889,.381,1.525,0,.635,2.668,.254,6.48,17.662,.127,1.779,0,.381,2.16,.254,.254,2.414,.127,0,0,6.861,0,5.972,.127,.635,1.144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.127,0,0,5.083,3.939,.127,0,.635,.635,0,0,0,0,0,0,.635,.381,0,0,2.16,2.414,0,.127,0,0,0,0,0,0,0,5.972,0,-25.667,6.734,1.906,24.142,2.414,2020b,7M5EBT,51902_201706
51,United Kingdom,10,10,08/06/2017,201706,51903,Democratic Unionist Party,DUP,90,340,5,2018,.8180000000000001,.742,.908,0,,10,650,1,131,2020-2,433,0,1.386,0,0,8.314,0,0,.462,.231,0,3.464,1.386,1.386,0,0,3.926,.231,6.236,0,6.005,1.617,2.309,.231,.231,0,0,4.619,.462,0,4.850000000000001,9.007,1.848,0,0,0,1.386,.6930000000000001,1.155,1.386,4.619,.231,3.233,0,12.009,.231,0,0,5.081,.924,5.081,.462,3.233,0,.6930000000000001,0,1.155,.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.386,1.386,0,0,0,4.850000000000001,0,1.155,0,0,0,0,1.386,11.778,.231,.231,0,5.081,0,.6930000000000001,.231,5.081,0,0,.462,0,0,.6930000000000001,0,27.252,2.309,1.617,6.005,0,2020b,DGGMFY,51903_201706
51,United Kingdom,10,10,08/06/2017,201706,51951,United Kingdom Independence Party,UKIP,95,340,5,2018,.8180000000000001,.742,1.845,0,,0,650,1,131,2020-2,1080,.463,.741,0,.556,4.815,.185,.185,1.296,.278,1.759,3.426,1.019,4.907,0,0,.833,0,3.889,2.037,1.759,1.481,2.13,2.037,.185,0,.37,2.407,1.852,.556,.463,4.815,.093,0,.37,0,.741,3.426,.278,3.889,14.537,0,2.407,.648,6.111,.185,1.111,0,9.815,.093,.093,1.574,2.315,0,5.37,.278,1.574,.648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.556,0,.278,.741,3.611,0,.093,1.204,1.481,.278,0,0,0,0,0,.741,2.13,3.981,0,.185,9.815,0,.093,0,0,.093,0,0,1.574,0,5.37,.093,2.037,2.315,1.852,18.426,.37,2020b,YX3HCO,51951_201706
51,United Kingdom,10,10,12/12/2019,201912,51110,Green Party of England and Wales,GPEW,10,319,5,2020,.754,.717,2.702,0,,1,650,1,150,2020-2,1198,4.09,0,0,0,0,.501,.417,.918,3.005,0,.083,2.838,5.175,0,.083,3.422,0,.584,.501,.668,0,1.753,6.26,0,0,0,0,0,.083,.083,3.005,.918,.835,0,0,10.267,21.285,.501,10.267,8.598000000000001,.167,3.005,0,1.753,.417,.167,.25,1.336,.918,.668,0,3.339,0,1.419,0,0,.417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.083,2.755,4.758,0,0,.417,.501,0,.167,0,0,0,.501,9.766,1.753,0,.334,.083,1.336,4.09,.918,0,.25,0,.417,0,0,0,1.419,0,-20.367,7.179,0,18.865,.918,2020b,AYGJ6P,51110_201912
51,United Kingdom,10,10,12/12/2019,201912,51210,We Ourselves,SF,20,319,5,2020,.754,.717,.5680000000000001,0,,7,650,1,150,2020-2,127,0,0,0,0,0,0,0,0,16.535,0,0,2.362,27.559,0,4.724,3.15,0,0,0,3.15,0,0,.787,0,0,0,0,0,0,.787,0,0,0,0,0,0,.787,0,3.15,.787,0,0,0,1.575,30.709,0,.787,0,0,0,0,2.362,0,.787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.787,1.575,23.622,0,0,3.937,3.15,0,0,0,0,0,0,0,1.575,0,29.921,.787,0,0,0,0,0,0,0,0,0,0,.787,0,-24.409,.787,0,3.937,0,2020b,SS88NR,51210_201912
51,United Kingdom,10,10,12/12/2019,201912,51320,Labour Party,Labour,30,319,5,2020,.754,.717,32.05,0,,202,650,1,150,2020-2,1702,.8230000000000001,0,.059,0,.176,.47,.9400000000000001,2.174,.353,0,.294,4.23,3.643,.235,0,2.35,0,.47,.8230000000000001,2.233,0,.8230000000000001,7.638,0,.294,.646,0,0,0,.764,5.053,.705,2.174,0,0,4.759,6.287,.646,18.801,12.75,0,2.703,0,.176,1.528,0,.353,3.055,.705,.646,0,9.636000000000001,0,.529,0,0,.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.23,3.114,0,0,.529,1.998,.176,.059,0,0,0,0,4.759,.176,0,.47,1.058,3.055,.8230000000000001,.705,0,.588,.059,0,0,0,0,.529,0,-31.845,8.343,0,31.551,1.469,2020b,TU5AU4,51320_201912
51,United Kingdom,10,10,12/12/2019,201912,51340,Social Democratic and Labour Party,SDLP,30,319,5,2020,.754,.717,.371,0,,2,650,1,150,2020-2,438,0,0,0,.228,0,.228,0,.6850000000000001,7.991000000000001,0,0,6.393,.228,0,0,5.251,0,0,1.598,1.598,0,2.511,0,0,0,0,0,0,0,1.37,11.187,0,0,0,0,10.274,4.566,0,7.991000000000001,20.548,0,5.479,0,0,.457,0,.228,3.425,1.142,.913,0,4.11,0,1.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.228,0,0,6.393,.228,0,0,0,1.598,0,0,0,0,0,0,10.274,0,0,.457,0,3.425,0,1.142,0,.913,0,0,0,0,0,1.598,0,-16.438,0,0,28.539,.228,2020b,1FLJXA,51340_201912
51,United Kingdom,10,10,12/12/2019,201912,51421,Liberal Democrats,LibDems,40,319,5,2020,.754,.717,11.537,0,,11,650,1,150,2020-2,1469,1.974,0,.136,.068,1.021,.068,.749,1.77,4.493,0,0,5.718,2.178,.477,1.157,4.221,0,.068,.477,2.995,.408,2.246,4.833,0,.068,.068,0,0,0,.408,4.629,.477,0,.477,0,6.263,10.279,.613,11.436,15.861,0,7.08,0,.34,1.77,0,.681,1.634,.068,.408,0,1.838,0,0,0,0,.545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.068,0,.408,5.31,2.178,0,0,0,2.927,.068,0,0,0,0,0,6.263,.204,.136,0,1.77,1.634,1.974,.068,0,.408,0,0,0,0,0,0,0,-19.605,5.31,.885,27.297,.9530000000000001,2020b,P6TRB7,51421_201912
51,United Kingdom,10,10,12/12/2019,201912,51430,Alliance Party of Northern Ireland,Alliance,40,319,5,2020,.754,.717,.419,0,,1,650,1,150,2020-2,622,0,.482,0,0,.804,1.125,.643,3.376,9.325000000000001,0,0,8.359999999999999,10.129,0,1.125,6.109,1.125,.482,.161,0,0,.965,2.09,0,0,1.286,.643,0,0,2.733,3.698,.161,0,.482,0,5.305,9.003,0,3.698,8.039,.161,.643,0,0,4.502,.161,.161,1.768,4.984,.965,0,1.447,0,3.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.359999999999999,8.682,0,0,1.447,0,0,0,0,0,0,0,5.305,0,0,2.412,2.09,1.768,0,4.984,0,.965,0,0,0,0,0,3.859,0,-10.611,2.251,.482,11.736,1.768,2020b,MMVN4V,51430_201912
51,United Kingdom,10,10,12/12/2019,201912,51620,Conservative Party,Conservatives,60,319,5,2020,.754,.717,43.589,0,,365,650,1,150,2020-2,1224,.654,.082,0,0,1.552,0,0,1.144,0,0,4.493,2.451,1.797,.654,.654,2.206,0,.408,.163,2.206,5.392,4.248,7.516,.735,0,1.797,.408,0,0,.654,8.088000000000001,.735,0,.8170000000000001,0,1.716,6.454,1.062,5.964,7.271,1.716,2.288,0,7.843,1.634,.735,0,6.127,1.144,.49,0,5.801,.082,.49,0,0,.327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.735,1.716,1.797,0,0,0,1.797,.327,.082,0,0,0,0,1.716,6.781000000000001,1.062,0,1.634,6.127,.49,1.144,0,.327,.163,0,0,0,0,.49,0,6.209000000000001,8.987,6.209000000000001,13.235,0,2020b,UI31BQ,51620_201912
51,United Kingdom,10,10,12/12/2019,201912,51901,The Party of Wales,PC,90,319,5,2020,.754,.717,.478,0,,4,650,1,150,2020-2,951,5.678,0,.315,0,.105,.526,0,.841,4.732,0,0,2.629,2.734,0,.631,7.15,0,1.367,.421,1.682,.105,2.419,1.998,0,0,3.155,.631,0,0,1.262,5.783,.631,1.262,.105,0,2.734,9.148,1.682,11.567,11.251,0,3.049,0,0,3.785,.421,.21,2.629,.21,.841,0,4.206,0,2.103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.841,1.788,2.734,.105,0,0,1.157,.526,0,0,0,0,0,2.734,0,0,2.839,.9460000000000001,2.629,5.468,.21,0,.631,.105,.105,0,0,0,2.103,0,-18.717,2.629,.21,22.818,.841,2020b,ZGPYHP,51901_201912
51,United Kingdom,10,10,12/12/2019,201912,51902,Scottish National Party,SNP,90,319,5,2020,.754,.717,3.877,0,,48,650,1,150,2020-2,1071,1.307,0,0,0,1.867,1.12,.654,1.214,11.018,0,.093,4.108,3.548,0,1.307,5.322,0,.373,0,.093,.187,2.054,7.376,.093,0,1.027,1.307,.187,0,2.334,2.428,.373,.9340000000000001,0,0,5.135,6.816,.467,7.47,12.698,0,.747,0,.093,8.029999999999999,0,0,.84,0,.28,0,5.229,0,1.774,0,0,.093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.108,2.428,0,0,1.12,.093,0,0,0,0,0,0,5.135,0,.093,5.509,2.521,.84,1.307,0,0,.28,0,0,0,0,0,1.774,0,-24.463,7.843,.187,20.168,1.774,2020b,U2FJQ6,51902_201912
51,United Kingdom,10,10,12/12/2019,201912,51903,Democratic Unionist Party,DUP,90,319,5,2020,.754,.717,.762,0,,8,650,1,150,2020-2,473,.211,.846,0,0,11.205,0,0,2.114,0,0,1.057,1.268,.423,0,.211,4.017,0,3.383,.846,3.383,2.748,5.285,1.903,0,0,0,0,0,0,1.057,7.611,.634,0,0,0,1.268,7.188,.846,4.228,13.531,0,1.903,0,8.457000000000001,.423,.423,0,2.326,.211,0,0,2.537,0,8.457000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.268,.423,0,0,0,3.383,0,0,0,0,0,0,1.268,8.457000000000001,0,0,.423,2.326,.211,.211,0,0,0,0,0,0,0,8.457000000000001,0,12.262,2.537,2.748,17.759,0,2020b,D11SO1,51903_201912
61,United States,0,0,02/11/1920,192011,61320,Democratic Party,Democrats,30,101,0,1981,,,35.7,0,34.2000007629395,131,435,1,30,,242,7.025,2.893,0,3.306,.413,0,.8260000000000001,7.851,0,.413,0,.8260000000000001,0,1.24,0,4.132,0,4.959000000000001,2.479,0,2.479,.8260000000000001,3.306,0,0,0,.413,2.893,0,.8260000000000001,7.851,4.132,0,7.851,0,0,2.479,0,.413,1.653,.413,0,0,.8260000000000001,0,0,0,0,3.306,0,0,7.438,0,9.090999999999999,0,0,7.438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.917,7.438,10.331,2.066,.8260000000000001,2020b,R2XX9S,61320_192011
61,United States,0,0,02/11/1920,192011,61620,Republican Party,Republicans,60,101,0,1981,,,58.2,0,60.2999992370605,303,435,1,30,,274,6.934,.73,0,.365,4.015,0,3.65,2.19,0,6.569,0,2.555,1.46,4.38,0,.73,0,10.584,.365,0,3.285,.73,1.46,.365,0,.365,0,3.285,0,1.095,3.285,0,0,5.839,0,0,4.38,0,1.825,4.015,.365,0,0,5.109,0,0,0,1.095,3.285,0,0,2.92,0,4.015,0,.365,8.394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.869,1.825,9.124000000000001,5.839,3.65,2020b,2D829W,61620_192011
61,United States,0,0,04/11/1924,192411,61320,Democratic Party,Democrats,30,101,0,1981,,,39.9,0,28.7999992370606,184,435,1,30,,272,10.294,1.471,0,1.471,.735,0,3.676,3.676,0,0,0,1.471,2.574,.368,0,4.779,0,2.574,12.132,0,0,.368,2.941,0,0,0,2.941,4.044,0,1.103,6.25,.368,0,2.574,0,0,5.882000000000001,0,5.882000000000001,2.206,.368,0,0,0,0,.368,0,2.206,.735,0,0,4.044,0,9.191000000000001,0,0,3.309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.824,3.309,2.574,8.088000000000001,3.676,2020b,1YK8PA,61320_192411
61,United States,0,0,04/11/1924,192411,61620,Republican Party,Republicans,60,101,0,1981,,,55.9,0,54.0999984741211,247,435,1,30,,262,10.305,2.672,0,0,1.527,0,5.725000000000001,5.344,0,2.29,0,.763,0,.382,0,.763,0,8.015000000000001,3.435,0,3.053,0,1.145,0,0,4.962,0,5.725000000000001,0,1.145,3.053,1.145,0,9.542,0,0,3.053,.382,1.145,.763,0,0,0,1.145,0,0,0,.763,.763,0,0,3.817,0,10.687,0,1.527,4.962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.962,2.29,12.595,1.908,5.725000000000001,2020b,HO9FS1,61620_192411
61,United States,0,0,04/11/1924,192411,61621,La Follette Progressive Party,,60,101,0,1981,,,.1,0,16.6000003814697,0,435,1,30,,139,4.317,0,0,0,0,0,4.317,.719,0,0,0,4.317,16.547,2.878,2.158,0,0,.719,7.194,0,.719,0,13.669,0,0,0,1.439,3.597,0,0,4.317,0,0,1.439,0,0,4.317,0,6.475000000000001,2.878,0,0,0,.719,0,0,0,0,1.439,0,0,2.878,0,10.072,0,0,2.878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.058,13.669,2.158,9.353,4.317,2020b,WFHDPR,61621_192411
61,United States,0,0,06/11/1928,192811,61320,Democratic Party,Democrats,30,101,0,1981,,,41.5,0,40.7999992370605,166,435,1,30,,275,6.545,.727,0,2.545,.364,0,3.636,.364,0,.727,0,1.818,3.636,1.091,0,3.636,0,3.636,6.182,0,7.273000000000001,0,5.455,0,0,0,.727,2.545,0,0,5.818000000000001,1.455,0,2.545,0,0,5.455,0,3.273,3.636,0,0,0,0,0,0,0,1.091,.364,0,0,7.636,0,12.364,0,.364,5.091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.091,6.909,9.818,6.909,3.636,2020b,E5Z7JT,61320_192811
61,United States,0,0,06/11/1928,192811,61620,Republican Party,Republicans,60,101,0,1981,,,56.6,0,58.2000007629395,268,435,1,30,,330,6.97,5.152,0,.606,.909,0,3.03,2.424,0,3.03,0,.606,.909,1.515,0,3.636,0,4.242,3.333,0,2.727,0,2.727,0,0,4.848,0,3.939,0,2.121,5.758,.909,0,6.364,0,0,6.667,0,1.818,.303,0,0,0,.909,0,0,0,1.515,.606,0,0,4.242,0,10.606,0,3.636,3.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.848,3.636,9.090999999999999,2.121,3.03,2020b,Y6BLD9,61620_192811
61,United States,0,0,08/11/1932,193211,61320,Democratic Party,Democrats,30,101,0,1981,,,54.1,0,57.4000015258789,313,435,1,30,,93,4.301,1.075,0,2.151,1.075,0,4.301,1.075,0,0,0,3.226,1.075,5.376,0,1.075,0,7.527,8.602,0,2.151,0,12.903,0,0,0,3.226,11.828,0,3.226,0,0,0,7.527,0,0,3.226,0,2.151,1.075,0,0,0,0,0,0,0,1.075,0,0,0,2.151,0,7.527,0,0,1.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.075,12.903,9.677,3.226,4.301,2020b,FQQ88F,61320_193211
61,United States,0,0,08/11/1932,193211,61620,Republican Party,Republicans,60,101,0,1981,,,42.2,0,39.5999984741211,117,435,1,30,,390,6.923,.513,0,1.795,.769,0,4.103,3.077,0,1.026,0,1.026,1.282,3.846,0,4.359,0,6.41,1.026,0,2.051,0,3.077,1.026,0,4.103,.256,6.41,0,1.538,3.59,0,0,5.897,0,0,2.051,0,.769,5.128,1.026,0,0,1.282,0,0,0,3.333,.513,0,0,3.59,0,12.821,0,1.795,3.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.179,4.103,7.949,5.897,4.103,2020b,1N56G3,61620_193211
61,United States,0,0,03/11/1936,193611,61320,Democratic Party,Democrats,30,101,0,1981,,,56.3,0,60.7999992370605,334,435,1,30,,147,4.082,0,0,0,.68,0,2.721,.68,0,0,0,1.361,1.361,2.041,0,1.361,0,3.401,1.361,0,7.483000000000001,0,10.204,.68,0,.68,.68,11.565,0,.68,0,.68,0,4.082,0,0,3.401,0,2.041,8.843999999999999,0,0,0,1.361,0,0,0,.68,0,0,0,8.163,0,15.646,0,0,4.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.646,11.565,11.565,10.884,2.721,2020b,XGWAUX,61320_193611
61,United States,0,0,03/11/1936,193611,61620,Republican Party,Republicans,60,101,0,1981,,,39.6,0,36.5,89,435,1,30,,193,5.181,0,0,0,.518,0,1.554,.518,0,2.073,0,6.736,1.554,4.145,0,5.699,0,9.326000000000001,1.036,0,6.736,.518,4.663,0,0,7.772,0,4.663,0,1.554,1.036,0,0,5.181,0,0,2.073,0,1.036,5.181,0,0,0,1.036,0,0,0,0,.518,0,0,3.109,0,12.435,0,2.591,1.554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.036,4.663,11.917,6.218,1.554,2020b,SNXNNE,61620_193611
